1-Name;2-Manufacturer;3-Camera Model;4-Year;5-Camera Type;6-F-number;7-ISO;8-Aperture;9-Exposure;10-MegaPixels;11-RAWsize;12-Focallength;13-Focallength Eq. 35Mm;14-cropFactor;15-Sensor size;16-Sensor Size (mm);17-pixel pitch (um);18-Pixel Density (MP/cm2);19-Sensor Model;20-Demosaicing algorithm;21-USM / DEN order;22-Sharpenning;23-Denoising;24-Resizing;25-ImageSize;26-JPEG Compression
41600.CR2;Canon;EOS 100D (device #1);2013;DSLR;5.6;5000;5.6;1/80;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;0;USM ON,0.53,408.00;DENOISE ON,25.00,28.00;RESIZE CROP_ONLY,NONE,0.00000;512x1024;85
41700.CR2;Canon;EOS 100D (device #1);2013;DSLR;9;100;9;1/200;17.9;5184x3456;18.0;27;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;1;USM ON,1.31,206.00;DENOISE ON,57.00,15.00;RESIZE ON_ALONE,BILINEAR,0.20761;720x512;90
41800.CR2;Canon;EOS 100D (device #1);2013;DSLR;5.6;200;5.6;1/100;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;0;USM ON,1.65,174.00;DENOISE ON,19.00,23.00;RESIZE ON_WITH_CROP,LANCZOS,0.43199;640x720;100
41900.CR2;Canon;EOS 100D (device #1);2013;DSLR;8;100;8;1/160;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;1;USM ON,1.78,131.00;DENOISE ON,25.00,8.00;RESIZE ON_WITH_CROP,NEAREST,0.82880;1024x512;90
42000.CR2;Canon;EOS 100D (device #1);2013;DSLR;4.5;250;4.5;1/50;17.9;5184x3456;33.0;49.5;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;1;USM ON,1.86,233.00;DENOISE ON,64.00,31.00;RESIZE ON_WITH_CROP,LANCZOS,0.55169;512x640;96
42100.CR2;Canon;EOS 100D (device #1);2013;DSLR;4;800;4;1/40;17.9;5184x3456;27.0;40.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BICUBIC,0.29527;720x1024;80
42200.CR2;Canon;EOS 100D (device #1);2013;DSLR;10;100;10;1/250;17.9;5184x3456;47.0;70.5;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BILINEAR,0.14764;512x512;89
42300.CR2;Canon;EOS 100D (device #2);2013;DSLR;5.6;100;5.6;1/100;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.85151;640x1024;100
42400.CR2;Canon;EOS 100D (device #2);2013;DSLR;4;800;4;1/30;17.9;5184x3456;24.0;36;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;0;USM ON,0.88,196.00;DENOISE ON,30.00,3.00;RESIZE ON_WITH_CROP,BICUBIC,0.27903;512x512;80
42500.CR2;Canon;EOS 100D (device #2);2013;DSLR;10;100;10;1/250;17.9;5184x3456;27.0;40.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;1;USM ON,2.26,38.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.39482;1024x1024;90
42600.CR2;Canon;EOS 100D (device #2);2013;DSLR;8;100;8;1/160;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;0;USM ON,0.85,172.00;DENOISE ON,51.00,58.00;RESIZE ON_ALONE,NEAREST,0.19692;640x1024;85
42700.CR2;Canon;EOS 100D (device #2);2013;DSLR;5.6;5000;5.6;1/80;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;1;USM ON,2.07,285.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;640x1024;80
42800.CR2;Canon;EOS 100D (device #2);2013;DSLR;8;100;8;1/200;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,20.00,41.00;RESIZE ON_WITH_CROP,LANCZOS,0.88933;512x1024;90
42900.CR2;Canon;EOS 100D (device #2);2013;DSLR;9;100;9;1/200;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,100.00,49.00;RESIZE CROP_ONLY,NONE,0.00000;640x720;96
43000.CR2;Canon;EOS 100D (device #2);2013;DSLR;9;100;9;1/200;17.9;5184x3456;37.0;55.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,74.00,38.00;RESIZE ON_WITH_CROP,LANCZOS,0.38796;640x1024;100
43100.CR2;Canon;EOS 100D (device #2);2013;DSLR;8;100;8;1/200;17.9;5184x3456;27.0;40.5;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.04802;720x512;94
43200.CR2;Canon;EOS 100D (device #2);2013;DSLR;9;100;9;1/200;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,NEAREST,1.18002;640x512;95
43300.CR2;Canon;EOS 100D (device #2);2013;DSLR;9;100;9;1/200;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;1;USM ON,1.95,301.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.92741;720x720;99
43400.CR2;Canon;EOS 100D (device #2);2013;DSLR;9;100;9;1/200;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;1;USM ON,2.78,126.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.05030;1024x512;93
43500.CR2;Canon;EOS 100D (device #2);2013;DSLR;5.6;250;5.6;1/80;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.84670;640x720;97
43600.CR2;Canon;EOS 100D (device #2);2013;DSLR;8;100;8;1/200;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.14764;512x720;98
43700.CR2;Canon;EOS 100D (device #2);2013;DSLR;5.6;6400;5.6;1/40;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,53.00,44.00;RESIZE ON_WITH_CROP,LANCZOS,0.55417;640x512;70
43800.CR2;Canon;EOS 100D (device #2);2013;DSLR;9;100;9;1/250;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,50.00,0.00;RESIZE ON_ALONE,LANCZOS,0.29527;1024x640;94
43900.NEF;Nikon;D5200 (device #1);2012;DSLR;5.6;200;5.6;1/15;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;0;USM OFF,0.00,0.00;DENOISE ON,51.00,50.00;RESIZE ON_WITH_CROP,LANCZOS,0.51155;720x512;80
44000.NEF;Nikon;D5200 (device #1);2012;DSLR;4.2;100;4.2;1/30;24.3;6036x4020;26.0;39;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.37591;720x640;75
44100.NEF;Nikon;D5200 (device #1);2012;DSLR;4.5;100;4.5;1/10;24.3;6036x4020;29.0;43.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.17946;720x640;75
44200.NEF;Nikon;D5200 (device #1);2012;DSLR;5;100;5;1/100;24.3;6036x4020;18.0;27;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BICUBIC,0.15952;640x720;100
44300.NEF;Nikon;D5200 (device #1);2012;DSLR;5.6;100;5.6;0.4;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;0;USM ON,1.78,380.00;DENOISE ON,44.00,22.00;RESIZE ON_ALONE,LANCZOS,0.17946;720x640;80
44400.NEF;Nikon;D5200 (device #1);2012;DSLR;5.3;200;5.3;1/100;24.3;6036x4020;46.0;69;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;IGV;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.16987;512x1024;85
44500.NEF;Nikon;D5200 (device #1);2012;DSLR;3.5;100;3.5;1/30;24.3;6036x4020;18.0;27;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;1;USM ON,0.53,146.00;DENOISE ON,31.00,6.00;RESIZE ON_WITH_CROP,LANCZOS,1.16774;1024x1024;97
44600.NEF;Nikon;D5200 (device #1);2012;DSLR;5.3;640;5.3;1/60;24.3;6036x4020;40.0;60;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;1;USM ON,2.89,237.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BILINEAR,0.89032;720x640;100
44700.NEF;Nikon;D5200 (device #1);2012;DSLR;7.1;200;7.1;1/200;24.3;6036x4020;40.0;60;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;1;USM ON,0.30,308.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.13104;1024x720;100
44800.NEF;Nikon;D5200 (device #1);2012;DSLR;3.5;200;3.5;1/50;24.3;6036x4020;18.0;27;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;0;USM ON,0.62,212.00;DENOISE ON,92.00,3.00;RESIZE ON_WITH_CROP,NEAREST,0.43259;720x512;100
44900.NEF;Nikon;D5200 (device #2);2012;DSLR;8;200;8;1/250;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;1;USM ON,0.63,139.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;640x640;100
45000.NEF;Nikon;D5200 (device #2);2012;DSLR;7.1;200;7.1;1/200;24.3;6036x4020;30.0;45;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,7.00,48.00;RESIZE ON_ALONE,LANCZOS,0.17946;720x720;80
45100.NEF;Nikon;D5200 (device #2);2012;DSLR;8;110;8;1/250;24.3;6036x4020;24.0;36;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.15952;720x640;100
45200.NEF;Nikon;D5200 (device #2);2012;DSLR;8;160;8;1/250;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;1;USM ON,0.75,233.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BILINEAR,0.74908;512x512;95
45300.NEF;Nikon;D5200 (device #2);2012;DSLR;8;110;8;1/250;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.86899;512x640;90
45400.NEF;Nikon;D5200 (device #2);2012;DSLR;8;100;8;1/200;24.3;6036x4020;40.0;60;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.20194;640x1024;80
45500.NEF;Nikon;D5200 (device #2);2012;DSLR;8;200;8;1/250;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;IGV;1;USM ON,2.98,270.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.17946;720x640;85
45600.NEF;Nikon;D5200 (device #2);2012;DSLR;8;100;8;1/250;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;0;USM ON,1.59,200.00;DENOISE ON,69.00,49.00;RESIZE ON_WITH_CROP,LANCZOS,0.42087;1024x512;89
45700.NEF;Nikon;D5200 (device #2);2012;DSLR;8;140;8;1/250;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;1;USM ON,1.32,266.00;DENOISE ON,7.00,25.00;RESIZE ON_WITH_CROP,LANCZOS,0.68612;512x640;97
45800.NEF;Nikon;D5200 (device #2);2012;DSLR;8;200;8;1/250;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;1;USM ON,1.93,203.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.71041;640x1024;85
45900.NEF;Nikon;D5200 (device #2);2012;DSLR;6.3;200;6.3;1/160;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;IGV;0;USM OFF,0.00,0.00;DENOISE ON,30.00,19.00;RESIZE ON_ALONE,LANCZOS,0.15952;640x720;97
46000.NEF;Nikon;D5200 (device #2);2012;DSLR;8;200;8;1/250;24.3;6036x4020;18.0;27;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,29.00,14.00;RESIZE CROP_ONLY,NONE,0.00000;1024x720;75
46100.NEF;Nikon;D5200 (device #2);2012;DSLR;5.6;400;5.6;1/125;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;0;USM ON,0.47,140.00;DENOISE ON,44.00,35.00;RESIZE ON_ALONE,LANCZOS,0.17946;640x720;80
46200.NEF;Nikon;D5200 (device #2);2012;DSLR;8;125;8;1/250;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,33.00,13.00;RESIZE ON_ALONE,BILINEAR,0.15952;640x640;95
46300.NEF;Nikon;D5200 (device #2);2012;DSLR;8;160;8;1/250;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;1;USM ON,0.66,186.00;DENOISE ON,35.00,5.00;RESIZE CROP_ONLY,NONE,0.00000;1024x512;80
46400.NEF;Nikon;D5200 (device #2);2012;DSLR;5.6;900;5.6;1/60;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.12762;640x512;80
46500.NEF;Nikon;D5200 (device #2);2012;DSLR;6.3;200;6.3;1/160;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM ON,0.36,79.00;DENOISE ON,3.00,26.00;RESIZE ON_WITH_CROP,LANCZOS,1.01572;720x1024;87
46600.NEF;Nikon;D5200 (device #2);2012;DSLR;5.6;800;5.6;1/60;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,58.00,54.00;RESIZE ON_ALONE,BICUBIC,0.25523;1024x512;80
46700.NEF;Nikon;D5200 (device #2);2012;DSLR;8;200;8;1/250;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;1;USM ON,0.59,197.00;DENOISE ON,8.00,54.00;RESIZE ON_ALONE,LANCZOS,0.12762;512x640;90
46800.NEF;Nikon;D5200 (device #3);2012;DSLR;4;200;4;1/60;24.3;6036x4020;24.0;36;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BILINEAR,0.61909;1024x512;88
46900.NEF;Nikon;D5200 (device #3);2012;DSLR;6.3;200;6.3;1/400;24.3;6036x4020;44.0;66;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;1;USM ON,0.86,88.00;DENOISE ON,5.00,20.00;RESIZE CROP_ONLY,NONE,0.00000;720x640;85
47000.NEF;Nikon;D5200 (device #3);2012;DSLR;7.1;200;7.1;1/100;24.3;6036x4020;34.0;51;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;0;USM OFF,0.00,0.00;DENOISE ON,55.00,34.00;RESIZE ON_WITH_CROP,BILINEAR,1.18523;512x1024;100
47100.NEF;Nikon;D5200 (device #3);2012;DSLR;5.6;200;5.6;1/8;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;IGV;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.16033;512x1024;90
47200.NEF;Nikon;D5200 (device #3);2012;DSLR;5.6;100;5.6;1/250;24.3;6036x4020;52.0;78;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;1;USM ON,0.92,204.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;720x640;80
47300.NEF;Nikon;D5200 (device #3);2012;DSLR;7.1;200;7.1;1/500;24.3;6036x4020;35.0;52.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;1;USM ON,1.38,41.00;DENOISE ON,12.00,31.00;RESIZE ON_ALONE,LANCZOS,0.16987;512x1024;90
47400.NEF;Nikon;D5200 (device #3);2012;DSLR;29;200;29;1/20;24.3;6036x4020;28.0;42;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM ON,0.49,235.00;DENOISE ON,2.00,25.00;RESIZE ON_WITH_CROP,LANCZOS,0.48053;512x640;100
47500.NEF;Nikon;D5200 (device #3);2012;DSLR;8;100;8;1/200;24.3;6036x4020;42.0;63;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM ON,1.43,338.00;DENOISE ON,16.00,15.00;RESIZE ON_WITH_CROP,NEAREST,0.90979;640x720;80
47600.NEF;Nikon;D5200 (device #3);2012;DSLR;5.6;100;5.6;1/1000;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.01277;640x1024;95
47700.NEF;Nikon;D5200 (device #3);2012;DSLR;10;200;10;1/500;24.3;6036x4020;18.0;27;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.94102;1024x640;100
47800.NEF;Nikon;D5200 (device #3);2012;DSLR;9;8063;9;1/125;24.3;6036x4020;55.0;82.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;1;USM ON,1.06,79.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.17946;720x720;98
47900.NEF;Nikon;D7100;2013;DSLR;14;640;14;1/800;24.3;6036x4020;35.0;52.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.24565;720x640;90
48000.NEF;Nikon;D7100;2013;DSLR;3.5;800;3.5;1;24.3;6036x4020;38.0;57;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BILINEAR,0.37374;720x1024;80
48100.NEF;Nikon;D7100;2013;DSLR;3;640;3;1/15;24.3;6036x4020;24.0;36;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BILINEAR,0.12762;512x512;98
48200.NEF;Nikon;D7100;2013;DSLR;4.5;640;4.5;1/50;24.3;6036x4020;70.0;105;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;1;USM ON,0.74,25.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.12762;720x512;84
48300.NEF;Nikon;D7100;2013;DSLR;5.6;160;5.6;1/500;24.3;6036x4020;300.0;450;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,85.00,22.00;RESIZE ON_ALONE,BILINEAR,0.17946;720x1024;95
48400.NEF;Nikon;D7100;2013;DSLR;4;200;4;1/2000;24.3;6036x4020;70.0;105;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,NEAREST,0.25523;1024x1024;90
48500.NEF;Nikon;D7100;2013;DSLR;7.1;160;7.1;1/10;24.3;6036x4020;35.0;52.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;512x720;98
48600.NEF;Nikon;D7100;2013;DSLR;8;100;8;1/30;24.3;6036x4020;40.0;60;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,84.00,52.00;RESIZE ON_WITH_CROP,BILINEAR,0.96125;720x1024;100
48700.NEF;Nikon;D7100;2013;DSLR;9;320;9;1/1600;24.3;6036x4020;300.0;450;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;1;USM ON,1.26,197.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.99016;640x1024;100
48800.NEF;Nikon;D610;2013;DSLR;4.5;2200;4.5;1/50;24.5;6080x4028;30.0;30;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;DCB2;1;USM ON,0.86,177.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.17910;720x1024;100
48900.NEF;Nikon;D610;2013;DSLR;11;100;11;1/100;24.5;6080x4028;46.0;46;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.27063;640x640;90
49000.NEF;Nikon;D610;2013;DSLR;7.1;100;7.1;1/125;24.5;6080x4028;48.0;48;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;Fast;1;USM ON,0.67,124.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.15920;512x640;99
49100.NEF;Nikon;D610;2013;DSLR;11;100;11;1/200;24.5;6080x4028;85.0;85;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;DCB2;1;USM ON,0.70,281.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;512x1024;97
49200.NEF;Nikon;D610;2013;DSLR;4.5;400;4.5;1/3200;24.5;6080x4028;68.0;68;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;IGV;1;USM ON,1.54,119.00;DENOISE ON,19.00,42.00;RESIZE CROP_ONLY,NONE,0.00000;720x512;100
49300.NEF;Nikon;D610;2013;DSLR;11;400;11;1/250;24.5;6080x4028;65.0;65;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;1;USM ON,2.28,221.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.04349;512x640;98
49400.NEF;Nikon;D610;2013;DSLR;11;140;11;1/60;24.5;6080x4028;32.0;32;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.23229;720x720;75
49500.NEF;Nikon;D610;2013;DSLR;4.5;2500;4.5;1/50;24.5;6080x4028;30.0;30;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,NEAREST,0.48968;512x720;92
49600.NEF;Nikon;D610;2013;DSLR;11;140;11;1/40;24.5;6080x4028;18.0;18;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;Fast;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;720x512;91
49700.NEF;Nikon;D610;2013;DSLR;11;100;11;1/125;24.5;6080x4028;42.0;42;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;0;USM ON,1.46,244.00;DENOISE ON,52.00,36.00;RESIZE ON_WITH_CROP,LANCZOS,1.05799;720x720;97
49800.NEF;Nikon;D610;2013;DSLR;4.5;100;4.5;1/1600;24.5;6080x4028;45.0;45;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,6.00,25.00;RESIZE ON_ALONE,LANCZOS,0.12736;512x720;100
49900.NEF;Nikon;D610;2013;DSLR;2.8;3200;2.8;1/40;24.5;6080x4028;50.0;50;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BICUBIC,0.17910;720x512;89
50000.NEF;Nikon;D610;2013;DSLR;2.8;160;2.8;1/100;24.5;6080x4028;50.0;50;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;Fast;1;USM ON,1.53,245.00;DENOISE ON,6.00,27.00;RESIZE ON_WITH_CROP,LANCZOS,0.78331;1024x640;80
50100.NEF;Nikon;D610;2013;DSLR;11;3200;11;1/13;24.5;6080x4028;24.0;24;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;1024x640;100
50200.NEF;Nikon;D610;2013;DSLR;11;100;11;1/80;24.5;6080x4028;24.0;24;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;IGV;0;USM OFF,0.00,0.00;DENOISE ON,5.00,29.00;RESIZE ON_WITH_CROP,LANCZOS,1.09507;512x512;90
